id,iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income
685,LU,LUX,Luxembourg,1/1/13,95928.59904,81.8,543360,11.3,1,Europe & Central Asia,High income: OECD
686,LU,LUX,Luxembourg,1/1/98,45567.25804,77.01707317,424700,12.7,2.7,Europe & Central Asia,High income: OECD
687,LU,LUX,Luxembourg,1/1/03,60926.98722,77.72682927,451630,11.7,2,Europe & Central Asia,High income: OECD
688,LU,LUX,Luxembourg,1/1/12,90788.28658,81.39268293,530946,11.3,1.1,Europe & Central Asia,High income: OECD
689,LU,LUX,Luxembourg,1/1/01,56234.10486,77.82439024,441525,12.4,2.3,Europe & Central Asia,High income: OECD
690,LU,LUX,Luxembourg,1/1/02,59409.44811,77.96585366,446175,12,2.2,Europe & Central Asia,High income: OECD
691,LU,LUX,Luxembourg,1/1/05,67081.07838,79.43170732,465158,11.5,1.8,Europe & Central Asia,High income: OECD
692,LU,LUX,Luxembourg,1/1/00,56593.36207,77.87317073,436300,13.1,2.4,Europe & Central Asia,High income: OECD
693,LU,LUX,Luxembourg,1/1/04,65447.54767,79.12195122,458095,11.9,1.9,Europe & Central Asia,High income: OECD
694,LU,LUX,Luxembourg,1/1/93,38440.58162,75.71219512,397475,13.5,3.6,Europe & Central Asia,High income: OECD
695,LU,LUX,Luxembourg,1/1/97,43029.36201,76.8804878,419450,13.1,2.8,Europe & Central Asia,High income: OECD
696,LU,LUX,Luxembourg,1/1/10,84589.83987,80.63170732,506953,11.6,1.2,Europe & Central Asia,High income: OECD
697,LU,LUX,Luxembourg,1/1/95,41053.09185,76.51219512,408625,13.3,3.2,Europe & Central Asia,High income: OECD
698,LU,LUX,Luxembourg,1/1/96,42401.89992,76.5195122,414225,13.7,3,Europe & Central Asia,High income: OECD
699,LU,LUX,Luxembourg,1/1/09,80306.08113,80.63658537,497783,11.3,1.3,Europe & Central Asia,High income: OECD
700,LU,LUX,Luxembourg,1/1/08,85015.60509,80.53902439,488650,11.5,1.4,Europe & Central Asia,High income: OECD
701,LU,LUX,Luxembourg,1/1/94,40207.39391,76.37073171,402925,13.5,3.4,Europe & Central Asia,High income: OECD
702,LU,LUX,Luxembourg,1/1/14,98459.52004,82.20731707,556319,10.9,1,Europe & Central Asia,High income: OECD
703,LU,LUX,Luxembourg,1/1/07,82846.16185,79.38292683,479993,11.4,1.5,Europe & Central Asia,High income: OECD
704,LU,LUX,Luxembourg,1/1/11,91073.32208,80.98780488,518347,10.9,1.1,Europe & Central Asia,High income: OECD
705,LU,LUX,Luxembourg,1/1/06,77300.96565,79.28780488,472637,11.7,1.6,Europe & Central Asia,High income: OECD
706,LV,LVA,Latvia,1/1/07,19021.78305,71.0195122,2200325,10.9,7.2,Europe & Central Asia,Upper middle income
707,LV,LVA,Latvia,1/1/02,10227.98666,70.96097561,2310173,8.7,9.1,Europe & Central Asia,Upper middle income
708,LV,LVA,Latvia,1/1/13,22559.08445,73.98292683,2012647,10.2,5.6,Europe & Central Asia,Upper middle income
709,LV,LVA,Latvia,1/1/14,23547.9794,74.18780488,1993782,10.9,5.4,Europe & Central Asia,Upper middle income
710,LV,LVA,Latvia,1/1/06,16604.79701,70.86585366,2218357,10.3,7.5,Europe & Central Asia,Upper middle income
711,LV,LVA,Latvia,1/1/04,12511.35556,72.02682927,2263122,9.1,8.2,Europe & Central Asia,Upper middle income
712,LV,LVA,Latvia,1/1/05,14119.11688,71.35609756,2238799,9.8,7.9,Europe & Central Asia,Upper middle income
713,LV,LVA,Latvia,1/1/01,9029.867738,70.76097561,2337170,8.4,9.7,Europe & Central Asia,Upper middle income
714,LV,LVA,Latvia,1/1/08,19874.62554,72.4195122,2177322,11.2,6.9,Europe & Central Asia,Upper middle income
715,LV,LVA,Latvia,1/1/09,17032.94267,73.0804878,2141669,10.3,6.6,Europe & Central Asia,Upper middle income
716,LV,LVA,Latvia,1/1/10,17409.90597,73.48292683,2097555,9.4,6.3,Europe & Central Asia,Upper middle income
717,LV,LVA,Latvia,1/1/12,21122.29821,73.77804878,2034319,9.8,5.8,Europe & Central Asia,Upper middle income
718,LV,LVA,Latvia,1/1/03,11342.47113,71.26585366,2287955,9.2,8.6,Europe & Central Asia,Upper middle income
719,LV,LVA,Latvia,1/1/96,6161.34676,68.77658537,2457222,8.1,15.2,Europe & Central Asia,Upper middle income
720,LV,LVA,Latvia,1/1/99,7659.725641,69.74292683,2390482,8.1,11.5,Europe & Central Asia,Upper middle income
721,LV,LVA,Latvia,1/1/11,19451.03228,73.57560976,2059709,9.1,6,Europe & Central Asia,Upper middle income
722,LV,LVA,Latvia,1/1/00,8163.964976,70.31463415,2367550,8.6,10.4,Europe & Central Asia,Upper middle income
723,LV,LVA,Latvia,1/1/97,6831.54993,69.34926829,2432851,7.7,14,Europe & Central Asia,Upper middle income
724,LV,LVA,Latvia,1/1/98,7502.020331,69.01219512,2410019,7.6,12.7,Europe & Central Asia,Upper middle income
725,LV,LVA,Latvia,1/1/95,5960.283816,66.39121951,2485056,8.7,15.9,Europe & Central Asia,Upper middle income
726,MD,MDA,Moldova,1/1/98,1795.70126,66.63031707,3652732,12.426,23.1,Europe & Central Asia,Lower middle income
727,MD,MDA,Moldova,1/1/93,2646.301472,67.06704878,3701000,15.607,20.4,Europe & Central Asia,Lower middle income
728,MD,MDA,Moldova,1/1/96,1831.003598,66.62909756,3667748,13.565,23,Europe & Central Asia,Lower middle income
729,MD,MDA,Moldova,1/1/97,1899.149726,66.59509756,3654208,13,23.3,Europe & Central Asia,Lower middle income
730,MD,MDA,Moldova,1/1/99,1763.960688,66.73478049,3647001,11.846,22.3,Europe & Central Asia,Lower middle income
731,MD,MDA,Moldova,1/1/01,2007.438068,67.06607317,3631462,10.832,18.9,Europe & Central Asia,Lower middle income
732,MD,MDA,Moldova,1/1/02,2202.332871,67.23639024,3623062,10.494,17.1,Europe & Central Asia,Lower middle income
733,MD,MDA,Moldova,1/1/91,3604.818819,67.39231707,3704000,17.529,18.9,Europe & Central Asia,Lower middle income
734,MD,MDA,Moldova,1/1/00,1845.735739,66.89002439,3639592,11.298,20.7,Europe & Central Asia,Lower middle income
735,MD,MDA,Moldova,1/1/92,2612.666949,67.24541463,3706000,16.519,19.6,Europe & Central Asia,Lower middle income
736,MD,MDA,Moldova,1/1/04,2656.673991,67.5245122,3603945,10.265,14.5,Europe & Central Asia,Lower middle income
737,MD,MDA,Moldova,1/1/94,1872.568857,66.88334146,3691000,14.82,21.4,Europe & Central Asia,Lower middle income
738,MD,MDA,Moldova,1/1/90,4162.200456,67.46565854,3696000,18.573,18.6,Europe & Central Asia,Lower middle income
739,MD,MDA,Moldova,1/1/10,3845.635588,69.70926829,3562045,11.049,12.9,Europe & Central Asia,Lower middle income
740,MD,MDA,Moldova,1/1/09,3544.025744,69.14329268,3565604,10.996,13,Europe & Central Asia,Lower middle income
741,MD,MDA,Moldova,1/1/11,4179.214809,70.27109756,3559986,11.031,12.8,Europe & Central Asia,Lower middle income
742,MD,MDA,Moldova,1/1/12,4226.959189,70.7724878,3559519,10.962,12.6,Europe & Central Asia,Lower middle income
743,MD,MDA,Moldova,1/1/03,2401.253338,67.38739024,3612874,10.306,15.6,Europe & Central Asia,Lower middle income
744,MD,MDA,Moldova,1/1/14,5010.411571,71.45587805,3556397,10.725,12.1,Europe & Central Asia,Lower middle income
745,MD,MDA,Moldova,1/1/08,3736.68859,68.63002439,3570108,10.875,13.1,Europe & Central Asia,Lower middle income
746,MD,MDA,Moldova,1/1/05,2954.646021,67.67807317,3595187,10.347,13.8,Europe & Central Asia,Lower middle income
747,MD,MDA,Moldova,1/1/06,3200.438226,67.89590244,3585209,10.512,13.3,Europe & Central Asia,Lower middle income
748,MD,MDA,Moldova,1/1/95,1893.017069,66.72782927,3675099,14.153,22.3,Europe & Central Asia,Lower middle income
749,MD,MDA,Moldova,1/1/07,3394.270412,68.20990244,3576910,10.704,13.2,Europe & Central Asia,Lower middle income
750,MD,MDA,Moldova,1/1/13,4700.795047,71.17204878,3558566,10.859,12.4,Europe & Central Asia,Lower middle income
751,ME,MNE,Montenegro,1/1/11,14215.55918,75.39131707,620079,12.257,4.1,Europe & Central Asia,Upper middle income
752,ME,MNE,Montenegro,1/1/12,13812.69594,75.70507317,620601,12.025,3.8,Europe & Central Asia,Upper middle income
753,ME,MNE,Montenegro,1/1/08,13919.91698,74.34543902,616969,12.911,5.4,Europe & Central Asia,Upper middle income
754,ME,MNE,Montenegro,1/1/13,14623.74484,75.97019512,621207,11.808,3.5,Europe & Central Asia,Upper middle income
755,ME,MNE,Montenegro,1/1/05,8405.736845,73.58429268,614261,13.312,6.8,Europe & Central Asia,Upper middle income
756,ME,MNE,Montenegro,1/1/14,15054.75501,76.18070732,621810,11.612,3.3,Europe & Central Asia,Upper middle income
757,ME,MNE,Montenegro,1/1/01,6812.382129,73.18792683,607389,13.586,8.7,Europe & Central Asia,Upper middle income
758,ME,MNE,Montenegro,1/1/06,10522.58229,73.7855122,615025,13.211,6.4,Europe & Central Asia,Upper middle income
759,ME,MNE,Montenegro,1/1/07,12483.18626,74.04063415,615875,13.077,5.9,Europe & Central Asia,Upper middle income
760,ME,MNE,Montenegro,1/1/04,7827.54914,73.43378049,613353,13.386,7.4,Europe & Central Asia,Upper middle income
761,ME,MNE,Montenegro,1/1/00,6614.685954,73.18204878,604950,13.692,9,Europe & Central Asia,Upper middle income
762,ME,MNE,Montenegro,1/1/09,13127.68684,74.68782927,618294,12.713,5,Europe & Central Asia,Upper middle income
763,ME,MNE,Montenegro,1/1/10,13439.59768,75.04529268,619428,12.491,4.5,Europe & Central Asia,Upper middle income
764,ME,MNE,Montenegro,1/1/03,7309.94785,73.32117073,612267,13.447,7.8,Europe & Central Asia,Upper middle income
765,ME,MNE,Montenegro,1/1/02,7020.192931,73.23904878,609828,13.51,8.3,Europe & Central Asia,Upper middle income
766,MK,MKD,"Macedonia, FYR",1/1/96,4963.441756,72.29229268,1958303,15.011,11.6,Europe & Central Asia,Upper middle income
767,MK,MKD,"Macedonia, FYR",1/1/95,4829.100688,72.06680488,1953544,15.529,12.6,Europe & Central Asia,Upper middle income
768,MK,MKD,"Macedonia, FYR",1/1/08,10791.18159,74.44639024,2055266,11.141,7.9,Europe & Central Asia,Upper middle income
769,MK,MKD,"Macedonia, FYR",1/1/99,5561.161433,73.01046341,1999362,13.659,9.7,Europe & Central Asia,Upper middle income
770,MK,MKD,"Macedonia, FYR",1/1/09,11305.33574,74.57895122,2058920,11.084,7.3,Europe & Central Asia,Upper middle income
771,MK,MKD,"Macedonia, FYR",1/1/98,5313.69394,72.77034146,1984242,14.064,10.3,Europe & Central Asia,Upper middle income
772,MK,MKD,"Macedonia, FYR",1/1/90,5316.030441,71.14763415,1996227,17.84,17.3,Europe & Central Asia,Upper middle income
773,MK,MKD,"Macedonia, FYR",1/1/91,5174.153459,71.32565854,1988458,17.445,16.4,Europe & Central Asia,Upper middle income
774,MK,MKD,"Macedonia, FYR",1/1/97,5092.373504,72.52914634,1969345,14.517,10.9,Europe & Central Asia,Upper middle income
775,MK,MKD,"Macedonia, FYR",1/1/07,9671.618054,74.32295122,2051427,11.264,8.4,Europe & Central Asia,Upper middle income
776,MK,MKD,"Macedonia, FYR",1/1/93,4740.295576,71.67092683,1964924,16.551,14.6,Europe & Central Asia,Upper middle income
777,MK,MKD,"Macedonia, FYR",1/1/94,4777.355373,71.86031707,1956165,16.049,13.6,Europe & Central Asia,Upper middle income
778,MK,MKD,"Macedonia, FYR",1/1/11,11641.23022,74.8745122,2065888,11.121,5.6,Europe & Central Asia,Upper middle income
779,MK,MKD,"Macedonia, FYR",1/1/00,6242.895353,73.24219512,2012051,13.297,9.2,Europe & Central Asia,Upper middle income
780,MK,MKD,"Macedonia, FYR",1/1/13,12811.66057,75.18704878,2072543,11.222,4.2,Europe & Central Asia,Upper middle income
781,MK,MKD,"Macedonia, FYR",1/1/10,11678.40796,74.72263415,2062443,11.083,6.5,Europe & Central Asia,Upper middle income
782,MK,MKD,"Macedonia, FYR",1/1/02,6378.553583,73.64734146,2028706,12.637,8.5,Europe & Central Asia,Upper middle income
783,MK,MKD,"Macedonia, FYR",1/1/03,6684.173135,73.8155122,2033974,12.316,8.5,Europe & Central Asia,Upper middle income
784,MK,MKD,"Macedonia, FYR",1/1/92,4973.238495,71.49473171,1977033,17.018,15.6,Europe & Central Asia,Upper middle income
785,MK,MKD,"Macedonia, FYR",1/1/01,6286.59493,73.4557561,2021585,12.961,8.7,Europe & Central Asia,Upper middle income
786,MK,MKD,"Macedonia, FYR",1/1/14,13517.29,75.34239024,2075625,11.253,3.8,Europe & Central Asia,Upper middle income
787,MK,MKD,"Macedonia, FYR",1/1/12,11891.64398,75.03126829,2069270,11.175,4.8,Europe & Central Asia,Upper middle income
788,MK,MKD,"Macedonia, FYR",1/1/06,9155.141107,74.20673171,2047330,11.455,8.7,Europe & Central Asia,Upper middle income
789,MK,MKD,"Macedonia, FYR",1/1/05,8210.591439,74.08890244,2042894,11.706,8.9,Europe & Central Asia,Upper middle income
790,MK,MKD,"Macedonia, FYR",1/1/04,7216.052274,73.9607561,2038444,12,8.8,Europe & Central Asia,Upper middle income
791,NL,NLD,Netherlands,1/1/93,20974.51017,76.91658537,15290368,12.8,4.3,Europe & Central Asia,High income: OECD
792,NL,NLD,Netherlands,1/1/92,20374.14269,77.21707317,15184166,13,4.4,Europe & Central Asia,High income: OECD
793,NL,NLD,Netherlands,1/1/06,40815.45115,79.69756098,16346101,11.3,3.3,Europe & Central Asia,High income: OECD
794,NL,NLD,Netherlands,1/1/02,33950.39553,78.29268293,16148929,12.5,3.7,Europe & Central Asia,High income: OECD
795,NL,NLD,Netherlands,1/1/97,25652.89957,77.79439024,15610650,12.3,3.9,Europe & Central Asia,High income: OECD
796,NL,NLD,Netherlands,1/1/07,43659.16585,80.09756098,16381696,11.1,3.2,Europe & Central Asia,High income: OECD
797,NL,NLD,Netherlands,1/1/95,22963.47222,77.40463415,15459006,12.3,4.1,Europe & Central Asia,High income: OECD
798,NL,NLD,Netherlands,1/1/13,47954.50404,81.30487805,16804432,10.2,2.5,Europe & Central Asia,High income: OECD
799,NL,NLD,Netherlands,1/1/00,31528.09845,77.98780488,15925513,13,3.8,Europe & Central Asia,High income: OECD
800,NL,NLD,Netherlands,1/1/01,32804.06619,78.1902439,16046180,12.6,3.8,Europe & Central Asia,High income: OECD
801,NL,NLD,Netherlands,1/1/03,33739.81975,78.49268293,16225302,12.3,3.6,Europe & Central Asia,High income: OECD
802,NL,NLD,Netherlands,1/1/04,35401.92947,79.09512195,16281779,11.9,3.5,Europe & Central Asia,High income: OECD
803,NL,NLD,Netherlands,1/1/05,37306.30497,79.34634146,16319868,11.5,3.4,Europe & Central Asia,High income: OECD
804,NL,NLD,Netherlands,1/1/90,18791.58489,76.87804878,14951510,13.2,4.6,Europe & Central Asia,High income: OECD
805,NL,NLD,Netherlands,1/1/91,19734.55579,77,15069798,13.2,4.5,Europe & Central Asia,High income: OECD
806,NL,NLD,Netherlands,1/1/14,48253.33414,81.30487805,16865008,10.4,2.4,Europe & Central Asia,High income: OECD
807,NL,NLD,Netherlands,1/1/96,24124.92679,77.43560976,15530498,12.2,4,Europe & Central Asia,High income: OECD
808,NL,NLD,Netherlands,1/1/08,46140.34644,80.25121951,16445593,11.2,3,Europe & Central Asia,High income: OECD
809,NL,NLD,Netherlands,1/1/09,44386.51362,80.54878049,16530388,11.2,2.9,Europe & Central Asia,High income: OECD
810,NL,NLD,Netherlands,1/1/99,28924.93859,77.83658537,15812088,12.7,3.9,Europe & Central Asia,High income: OECD
811,NL,NLD,Netherlands,1/1/94,21922.57958,77.37512195,15382838,12.7,4.2,Europe & Central Asia,High income: OECD
812,NL,NLD,Netherlands,1/1/11,46388.29359,81.20487805,16693074,10.8,2.7,Europe & Central Asia,High income: OECD
813,NL,NLD,Netherlands,1/1/98,27331.30896,77.88292683,15707209,12.7,3.9,Europe & Central Asia,High income: OECD
814,NL,NLD,Netherlands,1/1/12,46448.8848,81.10487805,16754962,10.5,2.6,Europe & Central Asia,High income: OECD
815,NL,NLD,Netherlands,1/1/10,44773.87287,80.70243902,16615394,11.1,2.8,Europe & Central Asia,High income: OECD
816,NO,NOR,Norway,1/1/10,58812.94306,80.99756098,4889252,12.6,1.9,Europe & Central Asia,High income: OECD
817,NO,NOR,Norway,1/1/04,43182.21016,79.84146341,4591910,12.4,2.4,Europe & Central Asia,High income: OECD
818,NO,NOR,Norway,1/1/14,65702.19615,81.75121951,5137232,11.5,1.6,Europe & Central Asia,High income: OECD
819,NO,NOR,Norway,1/1/08,62431.58187,80.59268293,4768212,12.7,2,Europe & Central Asia,High income: OECD
820,NO,NOR,Norway,1/1/05,48356.51304,80.04146341,4623291,12.3,2.3,Europe & Central Asia,High income: OECD
821,NO,NOR,Norway,1/1/07,56857.08588,80.39512195,4709153,12.4,2.1,Europe & Central Asia,High income: OECD
822,NO,NOR,Norway,1/1/13,66817.17387,81.75121951,5079623,11.6,1.6,Europe & Central Asia,High income: OECD
823,NO,NOR,Norway,1/1/09,56167.39604,80.79512195,4828726,12.8,1.9,Europe & Central Asia,High income: OECD
824,NO,NOR,Norway,1/1/91,19352.46261,76.98073171,4261732,14.3,3.8,Europe & Central Asia,High income: OECD
825,NO,NOR,Norway,1/1/12,65399.83608,81.45121951,5018573,12,1.7,Europe & Central Asia,High income: OECD
826,NO,NOR,Norway,1/1/02,37732.9446,78.98780488,4538159,12.2,2.5,Europe & Central Asia,High income: OECD
827,NO,NOR,Norway,1/1/03,38996.19632,79.3902439,4564855,12.4,2.4,Europe & Central Asia,High income: OECD
828,NO,NOR,Norway,1/1/06,54689.70119,80.34390244,4660677,12.6,2.2,Europe & Central Asia,High income: OECD
829,NO,NOR,Norway,1/1/90,18255.40152,76.53731707,4241473,14.4,4,Europe & Central Asia,High income: OECD
830,NO,NOR,Norway,1/1/93,21334.4911,77.15170732,4311991,13.8,3.4,Europe & Central Asia,High income: OECD
831,NO,NOR,Norway,1/1/94,22760.06278,77.6897561,4336613,13.9,3.2,Europe & Central Asia,High income: OECD
832,NO,NOR,Norway,1/1/95,24074.62177,77.73658537,4359184,13.8,3.1,Europe & Central Asia,High income: OECD
833,NO,NOR,Norway,1/1/92,20383.12852,77.18439024,4286401,14,3.6,Europe & Central Asia,High income: OECD
834,NO,NOR,Norway,1/1/98,27937.93281,78.32926829,4431464,13.2,2.8,Europe & Central Asia,High income: OECD
835,NO,NOR,Norway,1/1/99,30407.96537,78.28292683,4461913,13.3,2.7,Europe & Central Asia,High income: OECD
836,NO,NOR,Norway,1/1/97,28473.99814,78.14268293,4405157,13.6,2.8,Europe & Central Asia,High income: OECD
837,NO,NOR,Norway,1/1/96,26573.6036,78.1504878,4381336,13.9,2.9,Europe & Central Asia,High income: OECD
838,NO,NOR,Norway,1/1/01,37789.07151,78.78536585,4513751,12.6,2.6,Europe & Central Asia,High income: OECD
839,NO,NOR,Norway,1/1/11,62736.68047,81.29512195,4953088,12.2,1.8,Europe & Central Asia,High income: OECD
840,NO,NOR,Norway,1/1/00,36789.51427,78.63414634,4490967,13.2,2.7,Europe & Central Asia,High income: OECD
841,PL,POL,Poland,1/1/03,12045.03753,74.59756098,38204570,9.2,5,Europe & Central Asia,High income: OECD
842,PL,POL,Poland,1/1/94,6820.941081,71.69512195,38542652,12.5,10.4,Europe & Central Asia,High income: OECD
843,PL,POL,Poland,1/1/01,10967.2926,74.2,38248076,9.6,5.4,Europe & Central Asia,High income: OECD
844,PL,POL,Poland,1/1/99,9920.359495,73.04390244,38660271,9.9,6.2,Europe & Central Asia,High income: OECD
845,PL,POL,Poland,1/1/00,10607.89924,73.74878049,38258629,9.9,5.8,Europe & Central Asia,High income: OECD
846,PL,POL,Poland,1/1/91,5740.1848,70.58780488,38246193,14.3,10.7,Europe & Central Asia,High income: OECD
847,PL,POL,Poland,1/1/02,11592.28033,74.49756098,38230364,9.3,5.2,Europe & Central Asia,High income: OECD
848,PL,POL,Poland,1/1/92,6000.265881,71.0902439,38363667,13.4,10.5,Europe & Central Asia,High income: OECD
849,PL,POL,Poland,1/1/90,5995.653368,70.8902439,38110782,14.4,11.1,Europe & Central Asia,High income: OECD
850,PL,POL,Poland,1/1/95,7437.172438,71.89268293,38594998,11.2,9.7,Europe & Central Asia,High income: OECD
851,PL,POL,Poland,1/1/96,8066.408637,72.24634146,38624370,11.1,8.8,Europe & Central Asia,High income: OECD
852,PL,POL,Poland,1/1/05,13806.82848,74.99512195,38165445,9.5,4.6,Europe & Central Asia,High income: OECD
853,PL,POL,Poland,1/1/93,6356.477412,71.59512195,38461408,12.9,10.5,Europe & Central Asia,High income: OECD
854,PL,POL,Poland,1/1/98,9388.612868,72.99756098,38663481,10.2,6.9,Europe & Central Asia,High income: OECD
855,PL,POL,Poland,1/1/09,19139.50329,75.69512195,38151603,10.9,3.8,Europe & Central Asia,High income: OECD
856,PL,POL,Poland,1/1/11,22520.0128,76.69512195,38063255,10.2,3.4,Europe & Central Asia,High income: OECD
857,PL,POL,Poland,1/1/97,8798.497642,72.64634146,38649660,10.7,7.8,Europe & Central Asia,High income: OECD
858,PL,POL,Poland,1/1/13,24493.75528,77,38040196,9.7,3.2,Europe & Central Asia,High income: OECD
859,PL,POL,Poland,1/1/10,20883.06044,76.24634146,38042794,10.9,3.6,Europe & Central Asia,High income: OECD
860,PL,POL,Poland,1/1/04,13049.51875,74.84634146,38182222,9.3,4.8,Europe & Central Asia,High income: OECD
861,PL,POL,Poland,1/1/12,23598.55928,76.74634146,38063164,10.1,3.3,Europe & Central Asia,High income: OECD
862,PL,POL,Poland,1/1/06,15143.60729,75.14390244,38141267,9.8,4.4,Europe & Central Asia,High income: OECD
863,PL,POL,Poland,1/1/14,25262.27219,77.25365854,38011735,9.9,3.2,Europe & Central Asia,High income: OECD
864,PL,POL,Poland,1/1/07,16890.32647,75.24390244,38120560,10.2,4.2,Europe & Central Asia,High income: OECD
865,PL,POL,Poland,1/1/08,18046.15159,75.54390244,38125759,10.9,4,Europe & Central Asia,High income: OECD
866,PT,PRT,Portugal,1/1/05,22072.65075,78.07073171,10503330,10.4,2.3,Europe & Central Asia,High income: OECD
867,PT,PRT,Portugal,1/1/08,26095.78141,78.52439024,10558177,9.9,2.1,Europe & Central Asia,High income: OECD
868,PT,PRT,Portugal,1/1/04,20297.60399,77.67073171,10483861,10.4,2.6,Europe & Central Asia,High income: OECD
869,PT,PRT,Portugal,1/1/94,12886.13242,74.91463415,9991525,10.9,5.1,Europe & Central Asia,High income: OECD
870,PT,PRT,Portugal,1/1/09,26208.85177,78.72682927,10568247,9.4,2.1,Europe & Central Asia,High income: OECD
871,PT,PRT,Portugal,1/1/10,26943.02092,79.02682927,10573100,9.6,2.1,Europe & Central Asia,High income: OECD
872,PT,PRT,Portugal,1/1/11,26932.40813,80.47073171,10557560,9.2,2.1,Europe & Central Asia,High income: OECD
873,PT,PRT,Portugal,1/1/95,13670.88897,75.31219512,10026176,10.7,4.7,Europe & Central Asia,High income: OECD
874,PT,PRT,Portugal,1/1/07,25221.573,78.32195122,10542964,9.7,2.1,Europe & Central Asia,High income: OECD
875,PT,PRT,Portugal,1/1/90,11185.07877,73.96585366,9983218,11.7,7.2,Europe & Central Asia,High income: OECD
876,PT,PRT,Portugal,1/1/93,12530.7196,74.51219512,9964675,11.4,5.5,Europe & Central Asia,High income: OECD
877,PT,PRT,Portugal,1/1/92,12510.09851,74.31219512,9952494,11.5,6,Europe & Central Asia,High income: OECD
878,PT,PRT,Portugal,1/1/96,14182.24639,75.26097561,10063945,11,4.3,Europe & Central Asia,High income: OECD
879,PT,PRT,Portugal,1/1/06,23872.20178,78.4195122,10522288,10,2.2,Europe & Central Asia,High income: OECD
880,PT,PRT,Portugal,1/1/97,15047.43995,75.41219512,10108977,11.2,4,Europe & Central Asia,High income: OECD
881,PT,PRT,Portugal,1/1/98,15804.47131,75.71219512,10160196,11.2,3.8,Europe & Central Asia,High income: OECD
882,PT,PRT,Portugal,1/1/12,27125.15443,80.37317073,10514844,8.5,2.1,Europe & Central Asia,High income: OECD
883,PT,PRT,Portugal,1/1/00,17847.37308,76.31463415,10289898,11.7,3.4,Europe & Central Asia,High income: OECD
884,PT,PRT,Portugal,1/1/02,19331.7294,77.06585366,10419631,11,3,Europe & Central Asia,High income: OECD
885,PT,PRT,Portugal,1/1/03,19823.81783,77.2195122,10458821,10.8,2.8,Europe & Central Asia,High income: OECD
886,PT,PRT,Portugal,1/1/14,28759.98446,80.72195122,10401062,7.9,2,Europe & Central Asia,High income: OECD
887,PT,PRT,Portugal,1/1/99,16806.08157,75.96341463,10217828,11.4,3.5,Europe & Central Asia,High income: OECD
888,PT,PRT,Portugal,1/1/91,12090.06507,74.01463415,9960235,11.7,6.6,Europe & Central Asia,High income: OECD
889,PT,PRT,Portugal,1/1/13,27929.94681,80.72195122,10457295,7.9,2.1,Europe & Central Asia,High income: OECD
890,PT,PRT,Portugal,1/1/01,18588.96494,76.81463415,10362722,10.9,3.2,Europe & Central Asia,High income: OECD
891,RO,ROU,Romania,1/1/90,5504.368986,69.74121951,23201835,13.6,13.5,Europe & Central Asia,Upper middle income
892,RO,ROU,Romania,1/1/91,4996.061229,69.78439024,23001155,12,13.4,Europe & Central Asia,Upper middle income
893,RO,ROU,Romania,1/1/98,5316.810386,69.80731707,22507344,10.5,13.1,Europe & Central Asia,Upper middle income
894,RO,ROU,Romania,1/1/93,4896.475986,69.56341463,22763280,11,13.3,Europe & Central Asia,Upper middle income
895,RO,ROU,Romania,1/1/03,7799.314617,71.3097561,21574326,9.8,12.8,Europe & Central Asia,Upper middle income
896,RO,ROU,Romania,1/1/92,4704.257883,69.78439024,22794284,11.4,13.3,Europe & Central Asia,Upper middle income
897,RO,ROU,Romania,1/1/02,7090.24532,71.0097561,21730496,9.7,13,Europe & Central Asia,Upper middle income
898,RO,ROU,Romania,1/1/04,8911.807882,71.59427561,21451748,10.1,12.3,Europe & Central Asia,Upper middle income
899,RO,ROU,Romania,1/1/94,5204.864642,69.5097561,22730211,10.9,13.2,Europe & Central Asia,Upper middle income
900,RO,ROU,Romania,1/1/14,20372.07018,75.06341463,19908979,9.2,6.5,Europe & Central Asia,Upper middle income
901,RO,ROU,Romania,1/1/97,5584.155603,69.00487805,22553978,10.5,13.1,Europe & Central Asia,Upper middle income
902,RO,ROU,Romania,1/1/09,15815.27855,73.3097561,20367487,10.9,8.5,Europe & Central Asia,Upper middle income
903,RO,ROU,Romania,1/1/99,5429.226142,70.51219512,22472040,10.4,13.1,Europe & Central Asia,Upper middle income
904,RO,ROU,Romania,1/1/95,5704.233684,69.45609756,22684270,10.4,13.1,Europe & Central Asia,Upper middle income
905,RO,ROU,Romania,1/1/01,6509.410003,71.16097561,22131970,10,13,Europe & Central Asia,Upper middle income
906,RO,ROU,Romania,1/1/12,18910.27827,74.41219512,20058035,10,7.1,Europe & Central Asia,Upper middle income
907,RO,ROU,Romania,1/1/08,15989.64005,72.56585366,20537875,10.8,9.2,Europe & Central Asia,Upper middle income
908,RO,ROU,Romania,1/1/13,19572.63406,75.06341463,19983693,9.1,6.8,Europe & Central Asia,Upper middle income
909,RO,ROU,Romania,1/1/00,5726.307872,71.16341463,22442971,10.4,13.1,Europe & Central Asia,Upper middle income
910,RO,ROU,Romania,1/1/07,13241.9749,72.56585366,20882982,10.3,10,Europe & Central Asia,Upper middle income
911,RO,ROU,Romania,1/1/06,11420.0245,72.16341463,21193760,10.4,10.9,Europe & Central Asia,Upper middle income
912,RO,ROU,Romania,1/1/05,9575.006808,71.87889512,21319685,10.4,11.7,Europe & Central Asia,Upper middle income
